id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
1837,정부/국회,정부_국회,스테이블코인,"설문 ""유럽 금융사 99%, 규제 정비로 가상자산 도입 확대될 것""",설문 유럽 금융사 99 규제 정비로 가상자산 도입 확대될 것,블루밍비트,블루밍비트,"Tue, 04 Aug 2026 07:09:57 GMT","설문 ""유럽 금융사 99%, 규제 정비로 가상자산 도입 확대될 것"" 블루밍비트",https://news.google.com/rss/articles/CBMiUEFVX3lxTE9ISTJtTkFIZXdhTGF4QTlPMXBTb2ZIbW9WUGs0TVNQbWRYM1kzazlSd3BIeEl6d0wxOXk1b0JMWEZLZmRUcGJFanY1RzJ4bzdQ?oc=5,google_rss_스테이블코인 규제 when:2d,5.0,1.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,5.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3643,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,"두나무앤파트너스, 암유전체 분석업체 이노크라스에 후속 투자",두나무앤파트너스 암유전체 분석업체 이노크라스에 후속 투자,아주경제,아주경제,"Tue, 04 Aug 2026 03:32:05 GMT","두나무앤파트너스, 암유전체 분석업체 이노크라스에 후속 투자 아주경제",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9zbVB3elhsX0RDUW1fMzFpUmF0TzVIV2ZXOTA3OXY1Z1laV0lUQXhLMEhoMHJObFg5WHMtRzhaU0hNNHRzRmFkZUNOV2F4emZsNDF5LXp4X2LSAVhBVV95cUxPc21Qd3pYbF9EQ1FtXzMxaVJhdE81SFdmVzkwNzl2NWdZWldJVEF4SzBIaDByTmxYOVhzLUc4WlNITTR0c0ZhZGVDTldheHpmbDQxeS16eF9i?oc=5,google_rss_일본 빅테크 when:2d,3.5,18.0,"digital_asset_stablecoin,dunamu_stake",dunamu_general,두나무,v43_not_true_competitor,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,event:두나무:digital_asset_stablecoin+dunamu_stake,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,competitor_actor_action_pass,Y,ai_infra_company,3.5,digital_asset_stablecoin,competitor:general,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:두나무앤파트너스 암유전체 분석업체 이노크라스에 후속 투자,카카오 대외협력 관점 간접 참고,4,2,2,,Y,카카오 대외협력 브리핑 관련성이 낮음 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,off_topic:두나무앤파트너스 암유전체 분석업체 이노크라스에 후속 투자,off_topic,,,
1860,정부/국회,정부_국회,스테이블코인,"[DD퇴근길] 두 공룡의 결합…네이버·두나무 합병, 연내 성사되나",dd퇴근길 두 공룡의 결합 네이버 두나무 합병 연내 성사되나,디지털데일리,디지털데일리,"Tue, 04 Aug 2026 08:00:00 GMT","[DD퇴근길] 두 공룡의 결합…네이버·두나무 합병, 연내 성사되나 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5lYl9ndkhOMEJhUFBDeVJ2UF9Db0YxMWJyY0haMk1MQTNuSUt5QmJfYWFiWXVSc05WVEJjYzZ3MXN0Z3RNVVZsY3YyNVc3bm45TUpFYllMbkszNDV4Q1QwdTF4ZTE?oc=5,google_rss_스테이블코인 site:ddaily.co.kr when:2d,-0.5,-36.5,"digital_asset_stablecoin,dunamu_stake,strategy_mna_governance",dunamu_merger_exchange,"네이버,두나무",v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,-0.5,"strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:dunamu_upbit_capital,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,weak_gov_basis:no_public_actor_action_domain,,
748,정부/국회,정부_국회,과학기술정보통신부,"LG유플러스, 첫 보안 M&A…24시간 위협 대응 역량 확보",lg유플러스 첫 보안 m a 24시간 위협 대응 역량 확보,조세일보,조세일보,"Tue, 04 Aug 2026 05:29:10 GMT","LG유플러스, 첫 보안 M&A…24시간 위협 대응 역량 확보 조세일보",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9nVDBPRlB5azRWSC1ZX2VIMWRqS1FwRC0xMGZZVl9BMWxBdnNOWXgzQTZzYUZzVE9FNDVMdDF1cFdjQWZmZHVvY3lfSTBmVXdkZVVzM3FDQ1Zrc2JkRlYw?oc=5,google_rss_과학기술정보통신부 개인정보 when:2d,-5.0,-34.0,"phishing_security,privacy_security_reliability",security_general,LGU+,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,-5.0,privacy_security_reliability,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lg유플러스 첫 보안 m a 24시간 위협 대응 역량 확보,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_strategy:lg유플러스 첫 보안 m a 24시간 위협 대응 역량 확보,comp_domestic_strategy,weak_gov_basis:no_public_actor_action_domain,,
2834,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"우아한형제들, 서울시와 손잡고 외국인 대상 K-배달 관광 콘텐츠 육성",우아한형제들 서울시와 손잡고 외국인 대상 k 배달 관광 콘텐츠 육성,2news.co.kr,2news.co.kr,"Wed, 05 Aug 2026 00:15:00 GMT","우아한형제들, 서울시와 손잡고 외국인 대상 K-배달 관광 콘텐츠 육성 2news.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBTaF9wZUR6TEFuX0VZT2lvd0MxaGxfVTZGUjdGRXpjN0VyMW0yNHpsbDNLb3JOeU9semM0WTQ0dTVjWmktVDdyUGU3QjhwQUotaHk2YzFqVGpFeGJJdDk4cDkydGNWZU9X?oc=5,google_rss_배달의민족 when:2d,-6.0,4.0,,,배달의민족,competitor_without_core_entity_or_digital_relevance,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,baemin,-6.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:우아한형제들 서울시와 손잡고 외국인 대상 k 배달 관광 콘텐츠 육성,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:우아한형제들 서울시와 손잡고 외국인 대상 k 배달 관광 콘텐츠 육성,comp_domestic_finance_commerce,,,
1964,정부/국회,정부_국회,AI 저작권,"비큐AI, 오픈AI 저작권 소송에 빅테크 러브콜 증가… 무차입 경영도 '부각' - 머니투데이",비큐ai 오픈ai 저작권 소송에 빅테크 러브콜 증가 무차입 경영도 부각,머니투데이,머니투데이,"Tue, 04 Aug 2026 01:28:35 GMT","비큐AI, 오픈AI 저작권 소송에 빅테크 러브콜 증가… 무차입 경영도 '부각' - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE5mUklMeEloMmVoNG42UEdEVGdDRFBvUUp6SWZtLUNCRjhOclVHczhxOXNmOVdxNzJwajB2SzRMV25qVFBDMDc0V2pLNkFfd0ZHZ014dWs1cjFFNlRYM1NIMDV0dlAyY3JPOG5udWZ30gFuQVVfeXFMTmZSSUx4SWgyZWg0bjZQR0RUZ0NEUG9RSnpJZm0tQ0JGOE5yVUdzOHE5c2Y5V3E3MnBqMHZLNExXbmpUUEMwNzRXaks2QV93RkdnTXh1azVyMUU2VFgzU0gwNXR2UDJjck84bm51Znc?oc=5,google_rss_AI 저작권 when:2d,-14.5,-16.5,"ai_infrastructure_security,copyright_ai",ai_infrastructure_security,오픈AI,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-14.5,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,,
1835,정부/국회,정부_국회,스테이블코인,"""美 지니어스 법 배우자""…미국·영국, 가상자산 분야 규제 협력 재확인",지니어스 법 배우자 미국 영국 가상자산 분야 규제 협력 재확인,네이트,네이트,"Wed, 05 Aug 2026 02:52:00 GMT","""美 지니어스 법 배우자""…미국·영국, 가상자산 분야 규제 협력 재확인 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5xSVBRdWNyemdsQVE4TERFUFJFM1R0TjNVemNUSnN2OVZnbWEwVGtBamloVGYxQ1MwZ1BmVkxzRVZCTHJyWHJUeWJMUWtWQ2x0RVNWNGVZT2V5UE9OUFJ2OQ?oc=5,google_rss_스테이블코인 규제 when:2d,-16.0,1.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-16.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,weak_gov_basis:foreign_public_policy,foreign_policy_should_be_competitor,
3634,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,"TSMC, 일본 구마모토현 1공장 가동 재개",tsmc 일본 구마모토현 1공장 가동 재개,디일렉,디일렉,"Tue, 04 Aug 2026 09:13:43 GMT","TSMC, 일본 구마모토현 1공장 가동 재개 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9GUW11WjZ3d1Yyczd6ZmprQVhkSk9ORUFWQldrOUs4LTNqYjZzWGFIeTJjTmFCWFBHZE5oV3pXUVB2cE11UWYzQjhKeVU4WnB0OU9zbEpKc2Y0NzVWRVNneXk3YnQ3QQ?oc=5,google_rss_일본 빅테크 when:2d,-16.5,11.0,kim_beomsoo_trial,kim_beomsoo_trial,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,action_started,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,competitor_actor_action_pass,Y,ai_infra_company,-16.5,,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:tsmc 일본 구마모토현 1공장 가동 재개,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 사업환경 이해에 필요한 산업 구조 변화,industry_structural_change:tsmc 일본 구마모토현 1공장 가동 재개,industry_structural_change,,,
686,정부/국회,정부_국회,과학기술정보통신부,"위반 시 559억 과징금… EU, AI 라벨링 규제 본격화",위반 시 559억 과징금 eu ai 라벨링 규제 본격화,ditoday.com,ditoday.com,"Tue, 04 Aug 2026 06:48:25 GMT","위반 시 559억 과징금… EU, AI 라벨링 규제 본격화 ditoday.com",https://news.google.com/rss/articles/CBMigAJBVV95cUxQV1lQc0F2R0twU3FiR3dDQ2tyMGtDLTZLbkZVaVNVTEdOdGVkSmhldXY0WjlZNzJVaFM2SHMybWYtN1NzQUhtY2hMZFpQWFhOTFFYeWtoaUZmZjVnTFgwMTRXYjRVSEE5bk9WZ0htU0lXODVyUjlVSG9SSDhqRWhZRXhlb215SzY5N2lYUm5ISkhDU0RUWG1pbDhBOGR0aU9mdmZadi0xT0w2T0ZJUlVTdFZOODh2aUlTdkZZbkd2TzE0cFpxSk1DTUFWaXNKeHF5UW1EZ3lSNXBZQ2RhOVpEUVg3dUNqRTVIR1RFVURzc3czd3JGTlV6VGhWVFVCUmZt?oc=5,google_rss_과학기술정보통신부 과징금 when:2d,-22.0,-2.0,"ai_infrastructure_security,antitrust_platform,legal_regulatory_enforcement,policy_legislation",antitrust_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-22.0,"legal_regulatory_enforcement,policy_legislation,ai_infrastructure_security",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,weak_gov_basis:foreign_public_policy,foreign_policy_should_be_competitor,
695,정부/국회,정부_국회,과학기술정보통신부,[#IT라운지] 엘리스 'B300 AI데이터센터'·클라이온 '강원 소상인 AI 지원'·마키나 '용접로봇 AI'·​​​​​​​잡코 'HR컨퍼런스'·여기어때 '해외여행 할인'·인국공 '대학생 선호 1위 공기업',it라운지 엘리스 b300 ai데이터센터 클라이온 강원 소상인 ai 지원 마키나 용접로봇 ai 잡코 hr컨퍼런스 여기어때 해외여행 할인 인국공 대학생 선호 1위 공기업,뉴스웍스,뉴스웍스,"Tue, 04 Aug 2026 01:19:49 GMT",[#IT라운지] 엘리스 'B300 AI데이터센터'·클라이온 '강원 소상인 AI 지원'·마키나 '용접로봇 AI'·​​​​​​​잡코 'HR컨퍼런스'·여기어때 '해외여행 할인'·인국공 '대학생 선호 1위 공기업' 뉴스웍스,https://news.google.com/rss/articles/CBMic0FVX3lxTFBOb1k4a3U4MDh3U25jdFZsLWhLYU9zRC00d2pTQUI1VkRwU0tEWGdvYUhwcnBwUFZaajhBODYySlFpa1ZHVTBwY09OU1RJT2JjY24zMDZRZVBqeFlycUxpU0tqYWR1NElIV1JSZDZCVWh1cTDSAXNBVV95cUxQTm9ZOGt1ODA4d1NuY3RWbC1oS2FPc0QtNHdqU0FCNVZEcFNLRFhnb2FIcHJwcFBWWmo4QTg2MkpRaWtWR1UwcGNPTlNUSU9iY2NuMzA2UWVQanhZcnFMaVNLamFkdTRJSFdSUmQ2QlVodXEw?oc=5,google_rss_과학기술정보통신부 조사 when:2d,-29.0,-43.0,"ai_infrastructure_security,aidc_datacenter,self_pr_promo",aidc_general,,v43_not_government_policy;low_value:할인,,,,,,general,14.0,published_yesterday,business_change,,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-29.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
1950,정부/국회,정부_국회,AI기본법,"""AI 도입 넘어 현장 실행""…벤처기업協, '정책형 AX' 해법 제시",ai 도입 넘어 현장 실행 벤처기업 정책형 ax 해법 제시,news.nate.com,news.nate.com,"Wed, 05 Aug 2026 00:11:00 GMT","""AI 도입 넘어 현장 실행""…벤처기업協, '정책형 AX' 해법 제시 news.nate.com",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5fSi1LTi1UUC1jejlNOHVfVE5mbklzVFFfMF9teDMyVC1CaWlodmhESUhSdENVSEEzd213U0dKUWNFLWFpN1hheHNMZ19HRTdnS1VRdEIyOVZ2a29PQ0xVUg?oc=5,google_rss_AI기본법 when:2d,-31.0,-34.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-31.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai 도입 넘어 현장 실행 벤처기업 정책형 ax 해법 제시,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai 도입 넘어 현장 실행 벤처기업 정책형 ax 해법 제시,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
